nodeId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T11:00:00.000Z,2026-01-05T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.37,calibration-missing,,28,calibration-missing,,30,calibration-missing,,-10.20,calibration-missing,,,,,85.60,calibration-missing,,86,calibration-missing,,40.11,calibration-missing,,33.74,sensor-ready,33.74,18.53,sensor-ready,18.53,30.74,calibration-missing,,31.26,sensor-ready,31.26,61.91,calibrated-ready,26.86,62,calibrated-ready,27,31.96,calibrated-ready,15.49,57.91,calibrated-ready,24.79,153,calibrated-ready,80,32.98,sensor-ready,32.98,18.21,sensor-ready,18.21,,,,70.67,sensor-ready,70.67,,,,-2.24,sensor-ready,-2.24,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T12:00:00.000Z,2026-01-05T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23,calibration-missing,,20,calibration-missing,,21,calibration-missing,,0.56,calibration-missing,,1,calibration-missing,,82.07,calibration-missing,,82,calibration-missing,,40.57,calibration-missing,,32.55,sensor-ready,32.55,19.29,sensor-ready,19.29,29.65,calibration-missing,,30.08,sensor-ready,30.08,57.59,calibrated-ready,26.54,58,calibrated-ready,27,31.67,calibrated-ready,15.67,56.61,calibrated-ready,25.59,152,calibrated-ready,82,31.90,sensor-ready,31.90,19.00,sensor-ready,19.00,,,,68.77,sensor-ready,68.77,,,,-1.89,sensor-ready,-1.89,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T12:00:00.000Z,2026-01-05T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.24,calibration-missing,,21,calibration-missing,,22,calibration-missing,,-2.02,calibration-missing,,,,,82.88,calibration-missing,,83,calibration-missing,,40.91,calibration-missing,,31.96,sensor-ready,31.96,18.76,sensor-ready,18.76,29.18,calibration-missing,,29.41,sensor-ready,29.41,61.20,calibrated-ready,26.04,61,calibrated-ready,26,32.51,calibrated-ready,15.59,59.56,calibrated-ready,25.42,154,calibrated-ready,81,31.19,sensor-ready,31.19,18.43,sensor-ready,18.43,,,,70.11,sensor-ready,70.11,,,,-1.87,sensor-ready,-1.87,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T13:00:00.000Z,2026-01-05T14:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.61,calibration-missing,,24,calibration-missing,,26,calibration-missing,,-1.92,calibration-missing,,,,,83.87,calibration-missing,,84,calibration-missing,,41.98,calibration-missing,,36.78,sensor-ready,36.78,19.87,sensor-ready,19.87,32.61,calibration-missing,,34.19,sensor-ready,34.19,60.18,calibrated-ready,28.57,60,calibrated-ready,29,32.59,calibrated-ready,16.04,58.40,calibrated-ready,27.08,153,calibrated-ready,84,36.13,sensor-ready,36.13,19.57,sensor-ready,19.57,,,,65.80,sensor-ready,65.80,,,,-1.25,sensor-ready,-1.25,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T13:00:00.000Z,2026-01-05T14:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.74,calibration-missing,,20,calibration-missing,,22,calibration-missing,,1.37,calibration-missing,,1,calibration-missing,,83.15,calibration-missing,,83,calibration-missing,,42.21,calibration-missing,,33.22,sensor-ready,33.22,19.19,sensor-ready,19.19,29.95,calibration-missing,,30.64,sensor-ready,30.64,61.24,calibrated-ready,27.67,61,calibrated-ready,28,33.32,calibrated-ready,15.90,60.40,calibrated-ready,26.54,154,calibrated-ready,83,32.43,sensor-ready,32.43,18.84,sensor-ready,18.84,,,,66.04,sensor-ready,66.04,,,,-1.23,sensor-ready,-1.23,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T14:00:00.000Z,2026-01-05T15:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.96,calibration-missing,,18,calibration-missing,,20,calibration-missing,,4.14,calibration-missing,,4,calibration-missing,,83.53,calibration-missing,,84,calibration-missing,,44.07,calibration-missing,,37.50,sensor-ready,37.50,20.73,sensor-ready,20.73,32.87,calibration-missing,,34.93,sensor-ready,34.93,58.92,calibrated-ready,29.61,59,calibrated-ready,30,33.92,calibrated-ready,16.67,58.66,calibrated-ready,28.35,153,calibrated-ready,87,36.87,sensor-ready,36.87,20.41,sensor-ready,20.41,,,,62.71,sensor-ready,62.71,,,,-0.21,sensor-ready,-0.21,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T14:00:00.000Z,2026-01-05T15:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.62,calibration-missing,,16,calibration-missing,,18,calibration-missing,,7.30,calibration-missing,,7,calibration-missing,,81.34,calibration-missing,,81,calibration-missing,,44.20,calibration-missing,,35.29,sensor-ready,35.29,19.98,sensor-ready,19.98,31.16,calibration-missing,,32.59,sensor-ready,32.59,60.51,calibrated-ready,28.66,61,calibrated-ready,29,34.71,calibrated-ready,16.49,60.46,calibrated-ready,27.61,154,calibrated-ready,85,34.54,sensor-ready,34.54,19.61,sensor-ready,19.61,,,,62.54,sensor-ready,62.54,,,,-0.07,sensor-ready,-0.07,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T15:00:00.000Z,2026-01-05T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38,calibration-missing,,8,calibration-missing,,9,calibration-missing,,14.57,calibration-missing,,15,calibration-missing,,73.40,calibration-missing,,73,calibration-missing,,45.89,calibration-missing,,36.37,sensor-ready,36.37,21.60,sensor-ready,21.60,30.65,calibration-missing,,33.87,sensor-ready,33.87,54.97,calibrated-ready,28.04,55,calibrated-ready,28,35.24,calibrated-ready,17.29,56.82,calibrated-ready,28.20,152,calibrated-ready,87,35.80,sensor-ready,35.80,21.27,sensor-ready,21.27,,,,58.46,sensor-ready,58.46,,,,1.51,sensor-ready,1.51,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T15:00:00.000Z,2026-01-05T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.73,calibration-missing,,8,calibration-missing,,10,calibration-missing,,16.99,calibration-missing,,17,calibration-missing,,72.82,calibration-missing,,73,calibration-missing,,46.07,calibration-missing,,33.18,sensor-ready,33.18,20.75,sensor-ready,20.75,27.61,calibration-missing,,30.61,sensor-ready,30.61,55.75,calibrated-ready,27.46,56,calibrated-ready,27,36.06,calibrated-ready,17.10,58.11,calibrated-ready,27.54,153,calibrated-ready,85,32.48,sensor-ready,32.48,20.36,sensor-ready,20.36,,,,58.01,sensor-ready,58.01,,,,1.65,sensor-ready,1.65,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T16:00:00.000Z,2026-01-05T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.08,calibration-missing,,10,calibration-missing,,11,calibration-missing,,14.00,calibration-missing,,14,calibration-missing,,72.82,calibration-missing,,73,calibration-missing,,47.64,calibration-missing,,39.00,sensor-ready,39.00,22.56,sensor-ready,22.56,30.98,calibration-missing,,36.44,sensor-ready,36.44,54.29,calibrated-ready,29.35,54,calibrated-ready,29,36.45,calibrated-ready,17.94,55.56,calibrated-ready,28.77,151,calibrated-ready,88,38.41,sensor-ready,38.41,22.21,sensor-ready,22.21,,,,54.99,sensor-ready,54.99,,,,3.04,sensor-ready,3.04,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T16:00:00.000Z,2026-01-05T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,calibration-missing,,9,calibration-missing,,10,calibration-missing,,16.94,calibration-missing,,17,calibration-missing,,71.65,calibration-missing,,72,calibration-missing,,47.86,calibration-missing,,35.79,sensor-ready,35.79,21.62,sensor-ready,21.62,28.98,calibration-missing,,33.15,sensor-ready,33.15,54.51,calibrated-ready,28.73,55,calibrated-ready,29,37.33,calibrated-ready,17.76,56.31,calibrated-ready,28.13,152,calibrated-ready,86,35.10,sensor-ready,35.10,21.21,sensor-ready,21.21,,,,54.12,sensor-ready,54.12,,,,3.18,sensor-ready,3.18,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T17:00:00.000Z,2026-01-05T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07,calibration-missing,,14,calibration-missing,,15,calibration-missing,,12.86,calibration-missing,,13,calibration-missing,,65.18,calibration-missing,,65,calibration-missing,,49.25,calibration-missing,,35.59,sensor-ready,35.59,23.44,sensor-ready,23.44,28.34,calibration-missing,,33.28,sensor-ready,33.28,49.66,calibrated-ready,26.95,50,calibrated-ready,27,37.60,calibrated-ready,18.56,52.94,calibrated-ready,27.87,144,calibrated-ready,86,35.08,sensor-ready,35.08,23.08,sensor-ready,23.08,,,,53.99,sensor-ready,53.99,,,,3.82,sensor-ready,3.82,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T17:00:00.000Z,2026-01-05T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.69,calibration-missing,,13,calibration-missing,,15,calibration-missing,,15.19,calibration-missing,,15,calibration-missing,,66.97,calibration-missing,,67,calibration-missing,,49.51,calibration-missing,,33.32,sensor-ready,33.32,22.39,sensor-ready,22.39,25.62,calibration-missing,,30.94,sensor-ready,30.94,50.24,calibrated-ready,27.32,50,calibrated-ready,27,38.46,calibrated-ready,18.37,53.58,calibrated-ready,27.72,145,calibrated-ready,86,32.67,sensor-ready,32.67,21.97,sensor-ready,21.97,,,,52.95,sensor-ready,52.95,,,,3.94,sensor-ready,3.94,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T18:00:00.000Z,2026-01-05T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.51,calibration-missing,,13,calibration-missing,,15,calibration-missing,,15.43,calibration-missing,,15,calibration-missing,,61.96,calibration-missing,,62,calibration-missing,,50.56,calibration-missing,,34.83,sensor-ready,34.83,24.24,sensor-ready,24.24,26.95,calibration-missing,,32.62,sensor-ready,32.62,47.29,calibrated-ready,26.49,47,calibrated-ready,26,38.57,calibrated-ready,19.10,50.64,calibrated-ready,27.22,138,calibrated-ready,85,34.33,sensor-ready,34.33,23.86,sensor-ready,23.86,,,,51.74,sensor-ready,51.74,,,,5.12,sensor-ready,5.12,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T18:00:00.000Z,2026-01-05T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.65,calibration-missing,,13,calibration-missing,,15,calibration-missing,,19.58,calibration-missing,,20,calibration-missing,,60.79,calibration-missing,,61,calibration-missing,,50.79,calibration-missing,,32.89,sensor-ready,32.89,23.14,sensor-ready,23.14,25.39,calibration-missing,,30.54,sensor-ready,30.54,48.16,calibrated-ready,26.12,48,calibrated-ready,26,39.43,calibrated-ready,18.91,51.06,calibrated-ready,26.95,139,calibrated-ready,84,32.31,sensor-ready,32.31,22.70,sensor-ready,22.70,,,,50.74,sensor-ready,50.74,,,,5.20,sensor-ready,5.20,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T19:00:00.000Z,2026-01-05T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.99,calibration-missing,,15,calibration-missing,,17,calibration-missing,,13.99,calibration-missing,,14,calibration-missing,,59.79,calibration-missing,,60,calibration-missing,,51.84,calibration-missing,,35.05,sensor-ready,35.05,25.05,sensor-ready,25.05,26.87,calibration-missing,,32.69,sensor-ready,32.69,47.04,calibrated-ready,25.64,47,calibrated-ready,26,39.52,calibrated-ready,19.62,50.02,calibrated-ready,26.58,137,calibrated-ready,83,34.54,sensor-ready,34.54,24.66,sensor-ready,24.66,,,,52.87,sensor-ready,52.87,,,,5.17,sensor-ready,5.17,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T19:00:00.000Z,2026-01-05T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.16,calibration-missing,,15,calibration-missing,,16,calibration-missing,,17.23,calibration-missing,,17,calibration-missing,,59.72,calibration-missing,,60,calibration-missing,,52.07,calibration-missing,,33.06,sensor-ready,33.06,23.90,sensor-ready,23.90,25.48,calibration-missing,,30.81,sensor-ready,30.81,47.25,calibrated-ready,25.66,47,calibrated-ready,26,40.42,calibrated-ready,19.43,50.69,calibrated-ready,26.49,138,calibrated-ready,83,32.52,sensor-ready,32.52,23.45,sensor-ready,23.45,,,,51.44,sensor-ready,51.44,,,,5.30,sensor-ready,5.30,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T20:00:00.000Z,2026-01-05T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,calibration-missing,,27,calibration-missing,,30,calibration-missing,,0.57,calibration-missing,,1,calibration-missing,,63.67,calibration-missing,,64,calibration-missing,,53.39,calibration-missing,,35.97,sensor-ready,35.97,25.93,sensor-ready,25.93,27.78,calibration-missing,,33.61,sensor-ready,33.61,48.31,calibrated-ready,26.61,48,calibrated-ready,27,40.64,calibrated-ready,20.22,50.93,calibrated-ready,26.90,139,calibrated-ready,84,35.47,sensor-ready,35.47,25.53,sensor-ready,25.53,,,,53.83,sensor-ready,53.83,,,,4.82,sensor-ready,4.82,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T20:00:00.000Z,2026-01-05T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.06,calibration-missing,,25,calibration-missing,,27,calibration-missing,,5.65,calibration-missing,,6,calibration-missing,,62.20,calibration-missing,,62,calibration-missing,,53.42,calibration-missing,,33.15,sensor-ready,33.15,24.65,sensor-ready,24.65,25.42,calibration-missing,,30.87,sensor-ready,30.87,48.97,calibrated-ready,26.02,49,calibrated-ready,26,41.43,calibrated-ready,19.96,51.36,calibrated-ready,26.59,140,calibrated-ready,83,32.53,sensor-ready,32.53,24.18,sensor-ready,24.18,,,,52.88,sensor-ready,52.88,,,,4.95,sensor-ready,4.95,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T21:00:00.000Z,2026-01-05T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.84,calibration-missing,,32,calibration-missing,,35,calibration-missing,,-4.03,calibration-missing,,,,,66.09,calibration-missing,,66,calibration-missing,,55.06,calibration-missing,,36.56,sensor-ready,36.56,26.83,sensor-ready,26.83,28.02,calibration-missing,,34.13,sensor-ready,34.13,49.96,calibrated-ready,27.11,50,calibrated-ready,27,41.81,calibrated-ready,20.84,50.70,calibrated-ready,27.18,138,calibrated-ready,85,35.99,sensor-ready,35.99,26.42,sensor-ready,26.42,,,,54.87,sensor-ready,54.87,,,,4.44,sensor-ready,4.44,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T21:00:00.000Z,2026-01-05T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.95,calibration-missing,,30,calibration-missing,,33,calibration-missing,,-1.41,calibration-missing,,,,,62.08,calibration-missing,,62,calibration-missing,,54.90,calibration-missing,,32.38,sensor-ready,32.38,25.40,sensor-ready,25.40,25.12,calibration-missing,,30.06,sensor-ready,30.06,47.79,calibrated-ready,25.43,48,calibrated-ready,25,42.49,calibrated-ready,20.51,50.44,calibrated-ready,26.66,138,calibrated-ready,84,31.85,sensor-ready,31.85,24.93,sensor-ready,24.93,,,,54.38,sensor-ready,54.38,,,,4.57,sensor-ready,4.57,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T22:00:00.000Z,2026-01-05T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.93,calibration-missing,,28,calibration-missing,,31,calibration-missing,,-0.06,calibration-missing,,,,,62.00,calibration-missing,,62,calibration-missing,,56.53,calibration-missing,,33.87,sensor-ready,33.87,27.62,sensor-ready,27.62,27.13,calibration-missing,,31.66,sensor-ready,31.66,48.16,calibrated-ready,24.92,48,calibrated-ready,25,42.85,calibrated-ready,21.38,50.01,calibrated-ready,26.75,137,calibrated-ready,84,33.36,sensor-ready,33.36,27.19,sensor-ready,27.19,,,,57.37,sensor-ready,57.37,,,,3.73,sensor-ready,3.73,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T22:00:00.000Z,2026-01-05T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.07,calibration-missing,,30,calibration-missing,,32,calibration-missing,,-1.11,calibration-missing,,,,,60.08,calibration-missing,,60,calibration-missing,,56.30,calibration-missing,,30.13,sensor-ready,30.13,26.06,sensor-ready,26.06,23.44,calibration-missing,,27.96,sensor-ready,27.96,46.47,calibrated-ready,23.83,46,calibrated-ready,24,43.48,calibrated-ready,21.01,49.27,calibrated-ready,26.01,135,calibrated-ready,82,29.56,sensor-ready,29.56,25.56,sensor-ready,25.56,,,,57.12,sensor-ready,57.12,,,,3.88,sensor-ready,3.88,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T23:00:00.000Z,2026-01-06T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.99,calibration-missing,,30,calibration-missing,,33,calibration-missing,,-2.66,calibration-missing,,,,,62.94,calibration-missing,,63,calibration-missing,,57.79,calibration-missing,,32.33,sensor-ready,32.33,28.26,sensor-ready,28.26,26.58,calibration-missing,,30.19,sensor-ready,30.19,48.29,calibrated-ready,24.27,48,calibrated-ready,24,43.71,calibrated-ready,21.81,49.50,calibrated-ready,26.20,135,calibrated-ready,83,31.82,sensor-ready,31.82,27.82,sensor-ready,27.82,,,,59.87,sensor-ready,59.87,,,,2.36,sensor-ready,2.36,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T23:00:00.000Z,2026-01-06T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.69,calibration-missing,,27,calibration-missing,,30,calibration-missing,,0.78,calibration-missing,,1,calibration-missing,,56.93,calibration-missing,,57,calibration-missing,,57.38,calibration-missing,,28.43,sensor-ready,28.43,26.60,sensor-ready,26.60,22.79,calibration-missing,,26.48,sensor-ready,26.48,45.75,calibrated-ready,22.10,46,calibrated-ready,22,44.35,calibrated-ready,21.38,48.22,calibrated-ready,24.86,132,calibrated-ready,80,27.92,sensor-ready,27.92,26.09,sensor-ready,26.09,,,,59.66,sensor-ready,59.66,,,,2.55,sensor-ready,2.55,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-06T00:00:00.000Z,2026-01-06T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.60,calibration-missing,,28,calibration-missing,,31,calibration-missing,,-2.45,calibration-missing,,,,,69.80,calibration-missing,,70,calibration-missing,,59.34,calibration-missing,,32.80,sensor-ready,32.80,28.92,sensor-ready,28.92,27.38,calibration-missing,,30.58,sensor-ready,30.58,50.04,calibrated-ready,25.17,50,calibrated-ready,25,44.68,calibrated-ready,22.29,49.53,calibrated-ready,25.99,135,calibrated-ready,82,32.26,sensor-ready,32.26,28.47,sensor-ready,28.47,,,,63.42,sensor-ready,63.42,,,,1.22,sensor-ready,1.22,,,,,,
A47HWW6V,A47HWW6V,CLARITY_NODE,hour,2026-01-06T00:00:00.000Z,2026-01-06T01:00:00.000Z,40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.98,calibration-missing,,18,calibration-missing,,20,calibration-missing,,-12.11,calibration-missing,,,,,59.00,calibration-missing,,59,calibration-missing,,53.12,calibration-missing,,25.19,sensor-ready,25.19,25.47,sensor-ready,25.47,22.68,calibration-missing,,23.49,sensor-ready,23.49,43.14,calibrated-ready,23.54,43,calibrated-ready,24,40.53,calibrated-ready,22.99,40.70,calibrated-ready,23.00,114,calibrated-ready,77,24.77,sensor-ready,24.77,25.08,sensor-ready,25.08,,,,53.75,sensor-ready,53.75,,,,2.29,sensor-ready,2.29,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-06T00:00:00.000Z,2026-01-06T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.94,calibration-missing,,25,calibration-missing,,28,calibration-missing,,-0.76,calibration-missing,,,,,66.27,calibration-missing,,66,calibration-missing,,58.83,calibration-missing,,29.49,sensor-ready,29.49,27.13,sensor-ready,27.13,24.88,calibration-missing,,27.31,sensor-ready,27.31,50.65,calibrated-ready,23.51,51,calibrated-ready,24,45.30,calibrated-ready,21.81,48.75,calibrated-ready,24.52,134,calibrated-ready,80,28.86,sensor-ready,28.86,26.61,sensor-ready,26.61,,,,64.01,sensor-ready,64.01,,,,1.21,sensor-ready,1.21,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-06T01:00:00.000Z,2026-01-06T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.14,calibration-missing,,24,calibration-missing,,25,calibration-missing,,2.14,calibration-missing,,2,calibration-missing,,70.71,calibration-missing,,71,calibration-missing,,61.13,calibration-missing,,33.46,sensor-ready,33.46,29.71,sensor-ready,29.71,28.48,calibration-missing,,31.14,sensor-ready,31.14,52.50,calibrated-ready,24.85,52,calibrated-ready,25,45.91,calibrated-ready,22.83,50.09,calibrated-ready,25.72,137,calibrated-ready,82,32.83,sensor-ready,32.83,29.23,sensor-ready,29.23,,,,65.58,sensor-ready,65.58,,,,0.66,sensor-ready,0.66,,,,,,
A47HWW6V,A47HWW6V,CLARITY_NODE,hour,2026-01-06T01:00:00.000Z,2026-01-06T02:00:00.000Z,40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45,calibration-missing,,16,calibration-missing,,17,calibration-missing,,-7.76,calibration-missing,,,,,70.75,calibration-missing,,71,calibration-missing,,59.00,calibration-missing,,27.37,sensor-ready,27.37,26.10,sensor-ready,26.10,26.03,calibration-missing,,25.48,sensor-ready,25.48,48.68,calibrated-ready,26.03,49,calibrated-ready,26,43.25,calibrated-ready,24.00,44.14,calibrated-ready,24.18,122,calibrated-ready,79,26.88,sensor-ready,26.88,25.68,sensor-ready,25.68,,,,58.00,sensor-ready,58.00,,,,1.51,sensor-ready,1.51,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-06T01:00:00.000Z,2026-01-06T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.37,calibration-missing,,21,calibration-missing,,22,calibration-missing,,4.37,calibration-missing,,4,calibration-missing,,71.55,calibration-missing,,72,calibration-missing,,60.66,calibration-missing,,32.01,sensor-ready,32.01,27.86,sensor-ready,27.86,26.90,calibration-missing,,29.73,sensor-ready,29.73,53.94,calibrated-ready,24.63,54,calibrated-ready,25,46.59,calibrated-ready,22.34,49.99,calibrated-ready,24.51,136,calibrated-ready,80,31.36,sensor-ready,31.36,27.32,sensor-ready,27.32,,,,66.14,sensor-ready,66.14,,,,0.76,sensor-ready,0.76,,,,,,
