datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-14T17:00:00.000Z,2025-11-14T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30,calibration-missing,,8,calibration-missing,,9,calibration-missing,,37.31,calibration-missing,,37,calibration-missing,,1.94,calibration-missing,,2,calibration-missing,,4.67,calibration-missing,,2.32,sensor-ready,2.32,4.22,sensor-ready,4.22,0.19,calibration-missing,,2.20,sensor-ready,2.20,1.77,calibrated-ready,4.24,2,calibrated-ready,4,3.96,calibrated-ready,4.86,2.42,calibrated-ready,4.68,13,calibrated-ready,26,2.27,sensor-ready,2.27,4.16,sensor-ready,4.16,,,,38.03,sensor-ready,38.03,,,,13.51,sensor-ready,13.51,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-14T17:00:00.000Z,2025-11-14T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,calibration-missing,,4,calibration-missing,,5,calibration-missing,,33.51,calibration-missing,,34,calibration-missing,,1.87,calibration-missing,,2,calibration-missing,,4.73,calibration-missing,,2.31,sensor-ready,2.31,4.32,sensor-ready,4.32,0.18,calibration-missing,,2.20,sensor-ready,2.20,1.46,calibrated-ready,4.16,1,calibrated-ready,4,3.90,calibrated-ready,4.91,2.28,calibrated-ready,4.67,12,calibrated-ready,26,2.27,sensor-ready,2.27,4.26,sensor-ready,4.26,,,,39.30,sensor-ready,39.30,,,,13.18,sensor-ready,13.18,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-14T18:00:00.000Z,2025-11-14T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.48,calibration-missing,,8,calibration-missing,,9,calibration-missing,,36.31,calibration-missing,,36,calibration-missing,,2.54,calibration-missing,,3,calibration-missing,,4.69,calibration-missing,,2.46,sensor-ready,2.46,4.21,sensor-ready,4.21,0.31,calibration-missing,,2.32,sensor-ready,2.32,2.10,calibrated-ready,4.49,2,calibrated-ready,4,3.97,calibrated-ready,4.86,2.26,calibrated-ready,4.62,12,calibrated-ready,26,2.42,sensor-ready,2.42,4.15,sensor-ready,4.15,,,,36.80,sensor-ready,36.80,,,,13.17,sensor-ready,13.17,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-14T18:00:00.000Z,2025-11-14T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.78,calibration-missing,,11,calibration-missing,,13,calibration-missing,,27.53,calibration-missing,,28,calibration-missing,,2.23,calibration-missing,,2,calibration-missing,,4.74,calibration-missing,,2.45,sensor-ready,2.45,4.31,sensor-ready,4.31,0.33,calibration-missing,,2.30,sensor-ready,2.30,1.92,calibrated-ready,4.35,2,calibrated-ready,4,3.91,calibrated-ready,4.91,2.10,calibrated-ready,4.57,12,calibrated-ready,25,2.40,sensor-ready,2.40,4.26,sensor-ready,4.26,,,,38.17,sensor-ready,38.17,,,,13.00,sensor-ready,13.00,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-14T19:00:00.000Z,2025-11-14T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85,calibration-missing,,14,calibration-missing,,16,calibration-missing,,32.58,calibration-missing,,33,calibration-missing,,2.88,calibration-missing,,3,calibration-missing,,4.72,calibration-missing,,2.84,sensor-ready,2.84,4.22,sensor-ready,4.22,0.66,calibration-missing,,2.68,sensor-ready,2.68,2.32,calibrated-ready,4.64,2,calibrated-ready,5,3.99,calibrated-ready,4.87,2.29,calibrated-ready,4.63,12,calibrated-ready,26,2.78,sensor-ready,2.78,4.16,sensor-ready,4.16,,,,38.35,sensor-ready,38.35,,,,12.01,sensor-ready,12.01,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-14T19:00:00.000Z,2025-11-14T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.76,calibration-missing,,12,calibration-missing,,14,calibration-missing,,27.42,calibration-missing,,27,calibration-missing,,3.02,calibration-missing,,3,calibration-missing,,4.77,calibration-missing,,2.98,sensor-ready,2.98,4.32,sensor-ready,4.32,0.92,calibration-missing,,2.83,sensor-ready,2.83,2.38,calibrated-ready,4.71,2,calibrated-ready,5,3.93,calibrated-ready,4.92,2.24,calibrated-ready,4.61,12,calibrated-ready,26,2.93,sensor-ready,2.93,4.27,sensor-ready,4.27,,,,38.35,sensor-ready,38.35,,,,11.86,sensor-ready,11.86,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-14T20:00:00.000Z,2025-11-14T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.13,calibration-missing,,19,calibration-missing,,20,calibration-missing,,27.86,calibration-missing,,28,calibration-missing,,5.72,calibration-missing,,6,calibration-missing,,4.87,calibration-missing,,5.79,sensor-ready,5.79,4.35,sensor-ready,4.35,2.64,calibration-missing,,5.53,sensor-ready,5.53,5.18,calibrated-ready,5.93,5,calibrated-ready,6,4.13,calibrated-ready,4.93,3.73,calibrated-ready,5.00,21,calibrated-ready,28,5.72,sensor-ready,5.72,4.29,sensor-ready,4.29,,,,42.94,sensor-ready,42.94,,,,11.14,sensor-ready,11.14,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-14T20:00:00.000Z,2025-11-14T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.58,calibration-missing,,20,calibration-missing,,22,calibration-missing,,21.53,calibration-missing,,22,calibration-missing,,6.01,calibration-missing,,6,calibration-missing,,4.94,calibration-missing,,5.51,sensor-ready,5.51,4.44,sensor-ready,4.44,2.23,calibration-missing,,5.23,sensor-ready,5.23,5.19,calibrated-ready,5.94,5,calibrated-ready,6,4.07,calibrated-ready,4.98,3.71,calibrated-ready,5.01,21,calibrated-ready,28,5.44,sensor-ready,5.44,4.38,sensor-ready,4.38,,,,43.26,sensor-ready,43.26,,,,11.01,sensor-ready,11.01,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-14T21:00:00.000Z,2025-11-14T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.42,calibration-missing,,21,calibration-missing,,22,calibration-missing,,18.54,calibration-missing,,19,calibration-missing,,8.97,calibration-missing,,9,calibration-missing,,5.14,calibration-missing,,7.98,sensor-ready,7.98,4.57,sensor-ready,4.57,4.40,calibration-missing,,7.63,sensor-ready,7.63,7.49,calibrated-ready,7.11,7,calibrated-ready,7,4.35,calibrated-ready,5.04,5.61,calibrated-ready,5.92,31,calibrated-ready,33,7.89,sensor-ready,7.89,4.50,sensor-ready,4.50,,,,46.64,sensor-ready,46.64,,,,10.46,sensor-ready,10.46,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-14T21:00:00.000Z,2025-11-14T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.23,calibration-missing,,22,calibration-missing,,23,calibration-missing,,16.03,calibration-missing,,16,calibration-missing,,8.46,calibration-missing,,8,calibration-missing,,5.20,calibration-missing,,8.13,sensor-ready,8.13,4.67,sensor-ready,4.67,3.95,calibration-missing,,7.78,sensor-ready,7.78,7.69,calibrated-ready,6.98,8,calibrated-ready,7,4.31,calibrated-ready,5.09,5.70,calibrated-ready,5.87,32,calibrated-ready,32,8.05,sensor-ready,8.05,4.61,sensor-ready,4.61,,,,47.08,sensor-ready,47.08,,,,10.33,sensor-ready,10.33,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-14T22:00:00.000Z,2025-11-14T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.11,calibration-missing,,26,calibration-missing,,28,calibration-missing,,7.76,calibration-missing,,8,calibration-missing,,13.59,calibration-missing,,14,calibration-missing,,5.57,calibration-missing,,10.67,sensor-ready,10.67,4.88,sensor-ready,4.88,6.33,calibration-missing,,10.16,sensor-ready,10.16,11.69,calibrated-ready,8.76,12,calibrated-ready,9,4.73,calibrated-ready,5.21,8.65,calibrated-ready,7.47,48,calibrated-ready,41,10.53,sensor-ready,10.53,4.81,sensor-ready,4.81,,,,49.61,sensor-ready,49.61,,,,9.77,sensor-ready,9.77,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-14T22:00:00.000Z,2025-11-14T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.51,calibration-missing,,26,calibration-missing,,29,calibration-missing,,6.28,calibration-missing,,6,calibration-missing,,12.89,calibration-missing,,13,calibration-missing,,5.59,calibration-missing,,10.56,sensor-ready,10.56,4.97,sensor-ready,4.97,5.92,calibration-missing,,10.13,sensor-ready,10.13,10.38,calibrated-ready,8.53,10,calibrated-ready,9,4.62,calibrated-ready,5.25,8.04,calibrated-ready,7.32,44,calibrated-ready,41,10.48,sensor-ready,10.48,4.91,sensor-ready,4.91,,,,49.44,sensor-ready,49.44,,,,9.75,sensor-ready,9.75,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-14T23:00:00.000Z,2025-11-15T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87,calibration-missing,,27,calibration-missing,,30,calibration-missing,,0.77,calibration-missing,,1,calibration-missing,,14.32,calibration-missing,,14,calibration-missing,,5.90,calibration-missing,,11.48,sensor-ready,11.48,5.16,sensor-ready,5.16,7.05,calibration-missing,,10.91,sensor-ready,10.91,12.58,calibrated-ready,8.71,13,calibrated-ready,9,5.05,calibrated-ready,5.35,10.62,calibrated-ready,8.09,54,calibrated-ready,44,11.37,sensor-ready,11.37,5.09,sensor-ready,5.09,,,,54.22,sensor-ready,54.22,,,,8.96,sensor-ready,8.96,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-14T23:00:00.000Z,2025-11-15T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.94,calibration-missing,,30,calibration-missing,,33,calibration-missing,,-1.36,calibration-missing,,,,,14.28,calibration-missing,,14,calibration-missing,,5.91,calibration-missing,,11.77,sensor-ready,11.77,5.27,sensor-ready,5.27,6.92,calibration-missing,,11.26,sensor-ready,11.26,11.88,calibrated-ready,8.72,12,calibrated-ready,9,4.93,calibrated-ready,5.38,9.96,calibrated-ready,8.02,52,calibrated-ready,44,11.66,sensor-ready,11.66,5.21,sensor-ready,5.21,,,,54.52,sensor-ready,54.52,,,,8.86,sensor-ready,8.86,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-15T00:00:00.000Z,2025-11-15T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.58,calibration-missing,,28,calibration-missing,,31,calibration-missing,,0.78,calibration-missing,,1,calibration-missing,,15.62,calibration-missing,,16,calibration-missing,,6.23,calibration-missing,,11.64,sensor-ready,11.64,5.42,sensor-ready,5.42,7.14,calibration-missing,,11.05,sensor-ready,11.05,13.43,calibrated-ready,8.61,13,calibrated-ready,9,5.37,calibrated-ready,5.48,12.02,calibrated-ready,8.35,56,calibrated-ready,46,11.50,sensor-ready,11.50,5.35,sensor-ready,5.35,,,,59.15,sensor-ready,59.15,,,,8.44,sensor-ready,8.44,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-15T00:00:00.000Z,2025-11-15T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.41,calibration-missing,,29,calibration-missing,,31,calibration-missing,,-2.13,calibration-missing,,,,,16.70,calibration-missing,,17,calibration-missing,,6.30,calibration-missing,,12.48,sensor-ready,12.48,5.55,sensor-ready,5.55,7.44,calibration-missing,,11.83,sensor-ready,11.83,13.38,calibrated-ready,9.14,13,calibrated-ready,9,5.24,calibrated-ready,5.53,11.67,calibrated-ready,8.58,56,calibrated-ready,47,12.35,sensor-ready,12.35,5.49,sensor-ready,5.49,,,,58.20,sensor-ready,58.20,,,,8.35,sensor-ready,8.35,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-15T01:00:00.000Z,2025-11-15T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.54,calibration-missing,,25,calibration-missing,,27,calibration-missing,,-1.13,calibration-missing,,,,,22.53,calibration-missing,,23,calibration-missing,,6.92,calibration-missing,,16.21,sensor-ready,16.21,5.87,sensor-ready,5.87,11.05,calibration-missing,,15.36,sensor-ready,15.36,19.35,calibrated-ready,11.06,19,calibrated-ready,11,5.98,calibrated-ready,5.72,15.69,calibrated-ready,9.71,63,calibrated-ready,52,16.01,sensor-ready,16.01,5.79,sensor-ready,5.79,,,,60.03,sensor-ready,60.03,,,,7.89,sensor-ready,7.89,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-15T01:00:00.000Z,2025-11-15T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.01,calibration-missing,,26,calibration-missing,,28,calibration-missing,,-1.69,calibration-missing,,,,,21.53,calibration-missing,,22,calibration-missing,,6.97,calibration-missing,,16.08,sensor-ready,16.08,6.00,sensor-ready,6.00,10.61,calibration-missing,,15.27,sensor-ready,15.27,18.03,calibrated-ready,10.91,18,calibrated-ready,11,5.80,calibrated-ready,5.77,14.85,calibrated-ready,9.74,62,calibrated-ready,52,15.91,sensor-ready,15.91,5.94,sensor-ready,5.94,,,,59.10,sensor-ready,59.10,,,,7.78,sensor-ready,7.78,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-15T02:00:00.000Z,2025-11-15T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.55,calibration-missing,,25,calibration-missing,,27,calibration-missing,,-0.95,calibration-missing,,,,,26.83,calibration-missing,,27,calibration-missing,,7.84,calibration-missing,,19.44,sensor-ready,19.44,6.50,sensor-ready,6.50,13.35,calibration-missing,,18.41,sensor-ready,18.41,23.97,calibrated-ready,12.55,24,calibrated-ready,13,6.82,calibrated-ready,6.04,19.83,calibrated-ready,11.13,71,calibrated-ready,55,19.23,sensor-ready,19.23,6.41,sensor-ready,6.41,,,,61.12,sensor-ready,61.12,,,,7.26,sensor-ready,7.26,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-15T02:00:00.000Z,2025-11-15T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.23,calibration-missing,,25,calibration-missing,,27,calibration-missing,,-2.14,calibration-missing,,,,,27.39,calibration-missing,,27,calibration-missing,,7.93,calibration-missing,,19.34,sensor-ready,19.34,6.61,sensor-ready,6.61,13.49,calibration-missing,,18.38,sensor-ready,18.38,21.79,calibrated-ready,12.84,22,calibrated-ready,13,6.56,calibrated-ready,6.10,18.32,calibrated-ready,11.29,68,calibrated-ready,55,19.16,sensor-ready,19.16,6.54,sensor-ready,6.54,,,,60.23,sensor-ready,60.23,,,,7.16,sensor-ready,7.16,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-15T03:00:00.000Z,2025-11-15T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75,calibration-missing,,25,calibration-missing,,28,calibration-missing,,-0.62,calibration-missing,,,,,27.62,calibration-missing,,28,calibration-missing,,8.82,calibration-missing,,19.50,sensor-ready,19.50,7.15,sensor-ready,7.15,13.59,calibration-missing,,18.47,sensor-ready,18.47,23.39,calibrated-ready,12.49,23,calibrated-ready,12,7.65,calibrated-ready,6.36,21.61,calibrated-ready,11.81,74,calibrated-ready,56,19.28,sensor-ready,19.28,7.06,sensor-ready,7.06,,,,63.06,sensor-ready,63.06,,,,7.02,sensor-ready,7.02,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-15T03:00:00.000Z,2025-11-15T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.51,calibration-missing,,26,calibration-missing,,29,calibration-missing,,-2.49,calibration-missing,,,,,27.70,calibration-missing,,28,calibration-missing,,8.89,calibration-missing,,19.63,sensor-ready,19.63,7.27,sensor-ready,7.27,13.92,calibration-missing,,18.68,sensor-ready,18.68,23.24,calibrated-ready,12.64,23,calibrated-ready,13,7.37,calibrated-ready,6.42,20.78,calibrated-ready,11.97,73,calibrated-ready,56,19.42,sensor-ready,19.42,7.19,sensor-ready,7.19,,,,62.39,sensor-ready,62.39,,,,6.99,sensor-ready,6.99,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-15T04:00:00.000Z,2025-11-15T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.63,calibration-missing,,23,calibration-missing,,25,calibration-missing,,-0.67,calibration-missing,,,,,36.73,calibration-missing,,37,calibration-missing,,10.19,calibration-missing,,22.71,sensor-ready,22.71,7.95,sensor-ready,7.95,16.10,calibration-missing,,21.41,sensor-ready,21.41,29.63,calibrated-ready,14.98,30,calibrated-ready,15,8.75,calibrated-ready,6.79,25.62,calibrated-ready,13.40,82,calibrated-ready,59,22.37,sensor-ready,22.37,7.85,sensor-ready,7.85,,,,64.73,sensor-ready,64.73,,,,6.56,sensor-ready,6.56,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-15T04:00:00.000Z,2025-11-15T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.76,calibration-missing,,23,calibration-missing,,25,calibration-missing,,-1.71,calibration-missing,,,,,41.50,calibration-missing,,42,calibration-missing,,10.45,calibration-missing,,25.39,sensor-ready,25.39,8.16,sensor-ready,8.16,18.18,calibration-missing,,23.93,sensor-ready,23.93,31.25,calibrated-ready,16.87,31,calibrated-ready,17,8.54,calibrated-ready,6.92,26.02,calibrated-ready,14.42,82,calibrated-ready,61,25.04,sensor-ready,25.04,8.07,sensor-ready,8.07,,,,63.54,sensor-ready,63.54,,,,6.56,sensor-ready,6.56,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-15T05:00:00.000Z,2025-11-15T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.44,calibration-missing,,23,calibration-missing,,24,calibration-missing,,-0.97,calibration-missing,,,,,32.15,calibration-missing,,32,calibration-missing,,11.33,calibration-missing,,20.62,sensor-ready,20.62,8.63,sensor-ready,8.63,14.15,calibration-missing,,19.44,sensor-ready,19.44,27.03,calibrated-ready,13.26,27,calibrated-ready,13,9.70,calibrated-ready,7.14,26.33,calibrated-ready,13.33,83,calibrated-ready,59,20.36,sensor-ready,20.36,8.52,sensor-ready,8.52,,,,66.29,sensor-ready,66.29,,,,6.33,sensor-ready,6.33,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-15T05:00:00.000Z,2025-11-15T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.53,calibration-missing,,23,calibration-missing,,25,calibration-missing,,-1.47,calibration-missing,,,,,33.39,calibration-missing,,33,calibration-missing,,11.65,calibration-missing,,21.86,sensor-ready,21.86,8.90,sensor-ready,8.90,15.53,calibration-missing,,20.72,sensor-ready,20.72,26.47,calibrated-ready,14.18,26,calibrated-ready,14,9.48,calibrated-ready,7.31,26.24,calibrated-ready,14.30,83,calibrated-ready,61,21.60,sensor-ready,21.60,8.80,sensor-ready,8.80,,,,64.18,sensor-ready,64.18,,,,6.27,sensor-ready,6.27,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-15T06:00:00.000Z,2025-11-15T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.18,calibration-missing,,14,calibration-missing,,15,calibration-missing,,4.89,calibration-missing,,5,calibration-missing,,24.20,calibration-missing,,24,calibration-missing,,12.11,calibration-missing,,15.28,sensor-ready,15.28,9.05,sensor-ready,9.05,10.33,calibration-missing,,14.39,sensor-ready,14.39,19.81,calibrated-ready,10.50,20,calibrated-ready,10,10.32,calibrated-ready,7.36,23.07,calibrated-ready,11.91,77,calibrated-ready,56,15.03,sensor-ready,15.03,8.93,sensor-ready,8.93,,,,66.46,sensor-ready,66.46,,,,5.61,sensor-ready,5.61,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-15T06:00:00.000Z,2025-11-15T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.98,calibration-missing,,13,calibration-missing,,15,calibration-missing,,5.52,calibration-missing,,6,calibration-missing,,23.61,calibration-missing,,24,calibration-missing,,12.38,calibration-missing,,15.38,sensor-ready,15.38,9.29,sensor-ready,9.29,10.79,calibration-missing,,14.58,sensor-ready,14.58,18.88,calibrated-ready,10.51,19,calibrated-ready,11,10.05,calibrated-ready,7.52,22.56,calibrated-ready,12.40,76,calibrated-ready,57,15.21,sensor-ready,15.21,9.19,sensor-ready,9.19,,,,65.71,sensor-ready,65.71,,,,5.40,sensor-ready,5.40,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-15T07:00:00.000Z,2025-11-15T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.24,calibration-missing,,12,calibration-missing,,13,calibration-missing,,10.94,calibration-missing,,11,calibration-missing,,20.25,calibration-missing,,20,calibration-missing,,12.76,calibration-missing,,12.80,sensor-ready,12.80,9.39,sensor-ready,9.39,8.75,calibration-missing,,12.10,sensor-ready,12.10,16.82,calibrated-ready,8.92,17,calibrated-ready,9,10.84,calibrated-ready,7.53,19.95,calibrated-ready,10.42,71,calibrated-ready,53,12.62,sensor-ready,12.62,9.27,sensor-ready,9.27,,,,68.64,sensor-ready,68.64,,,,4.47,sensor-ready,4.47,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-15T07:00:00.000Z,2025-11-15T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.95,calibration-missing,,9,calibration-missing,,11,calibration-missing,,8.68,calibration-missing,,9,calibration-missing,,20.86,calibration-missing,,21,calibration-missing,,13.04,calibration-missing,,12.87,sensor-ready,12.87,9.64,sensor-ready,9.64,8.97,calibration-missing,,12.16,sensor-ready,12.16,16.17,calibrated-ready,9.23,16,calibrated-ready,9,10.55,calibrated-ready,7.70,19.37,calibrated-ready,10.82,70,calibrated-ready,54,12.70,sensor-ready,12.70,9.53,sensor-ready,9.53,,,,67.64,sensor-ready,67.64,,,,4.35,sensor-ready,4.35,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-15T08:00:00.000Z,2025-11-15T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.58,calibration-missing,,9,calibration-missing,,11,calibration-missing,,11.81,calibration-missing,,12,calibration-missing,,15.71,calibration-missing,,16,calibration-missing,,13.26,calibration-missing,,10.96,sensor-ready,10.96,9.70,sensor-ready,9.70,7.46,calibration-missing,,10.36,sensor-ready,10.36,13.20,calibrated-ready,7.62,13,calibrated-ready,8,11.27,calibrated-ready,7.67,16.58,calibrated-ready,9.02,65,calibrated-ready,50,10.86,sensor-ready,10.86,9.57,sensor-ready,9.57,,,,68.21,sensor-ready,68.21,,,,4.47,sensor-ready,4.47,,,,,,
